Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
IMPAL.txt,753,Broadening bottom (BB),06/17/2019,07/03/2019,Down,07/31/2019,825.15,801,"1,218",776.25,08/01/2019,755.3 or -8%,874.74 or 4%,Stop (874.74) triggered on 09/06/2019,17,Short,
IMPAL.txt,753,Broadening bottom (BB),07/28/2022,11/29/2022,Down,01/16/2023,715,715,"1,616",576,03/31/2023,633 or -11%,750.08 or 4%,Target (633) reached on 03/28/2023,125,Short,
IMPAL.txt,753,Broadening bottom (BB),01/02/2023,04/21/2023,Up,05/19/2023,747,755.5,"4,399",,,918 or 23%,693.14 or -5%,Open,110,Tall,
INDIAMART.txt,5915.3,Broadening bottom (BB),06/09/2020,07/24/2020,Up,07/30/2020,2510,2619.9,"154,061",6350,12/21/2020,2985 or 19%,2141.34 or -9%,Target (2985) reached on 08/03/2020,46,Tall,
INDIANHUME.txt,193.4,Broadening bottom (BB),01/30/2014,02/14/2014,Up,04/21/2014,66,66,"10,133",183.25,01/15/2015,74.6 or 13%,58.98 or -7%,Target (74.6) reached on 04/28/2014,16,Tall,
INDIANHUME.txt,193.4,Broadening bottom (BB),09/16/2021,01/18/2022,Up,02/01/2022,229.9,234,"97,110",236,02/04/2022,281.8 or 23%,194.07 or -10%,Stop (194.07) triggered on 02/24/2022,125,Tall,
INDIGO.txt,2437.75,Broadening bottom (BB),03/09/2023,04/06/2023,Up,04/18/2023,1939.7,1950,"709,358",,,2068.75 or 7%,1801.06 or -4%,Target (2068.75) reached on 05/02/2023,29,Short,
INDNIPPON.txt,447.95,Broadening bottom (BB),02/08/2006,03/20/2006,Down,05/22/2006,126.78,122.65,"2,482",95,06/14/2006,106.06 or -16%,155 or 11%,Target (106.06) reached on 06/09/2006,41,Tall,
INDNIPPON.txt,447.95,Broadening bottom (BB),04/09/2007,06/19/2007,Down,06/25/2007,85.5,85.5,"1,182",70.5,08/24/2007,72 or -16%,95.22 or 7%,Target (72) reached on 08/22/2007,72,Tall,
INDOSTAR.txt,163.45,Broadening bottom (BB),12/15/2020,04/22/2021,Down,05/14/2021,300,300,"34,716",298.5,05/14/2021,218 or -27%,321.7 or 5%,Stop (321.7) triggered on 05/26/2021,129,Tall,
INDRAMEDCO.txt,92.25,Broadening bottom (BB),01/09/2012,01/23/2012,Up,02/03/2012,39.15,41.4,"35,944",42,02/06/2012,41.7 or 7%,35.71 or -6%,Target (41.7) reached on 02/06/2012,15,Short,
INDTERRAIN.txt,56.8,Broadening bottom (BB),09/03/2015,01/13/2016,Down,01/18/2016,115.55,115.55,"45,818",102,02/10/2016,64.8 or -44%,152.6 or 16%,Stop (152.6) triggered on 05/31/2016,133,Tall,
INGERRAND.txt,2891.4,Broadening bottom (BB),05/15/2012,06/26/2012,Up,07/04/2012,482,489.05,"18,731",515,10/09/2012,523.4 or 9%,449 or -5%,Stop (449) triggered on 07/23/2012,43,Short,
INGERRAND.txt,2891.4,Broadening bottom (BB),11/15/2016,02/07/2017,Up,03/23/2017,714.8,738.9,"8,420",938.3,05/03/2017,784.6 or 10%,655.78 or -5%,Target (784.6) reached on 04/03/2017,85,Short,
INGERRAND.txt,2891.4,Broadening bottom (BB),05/05/2020,06/02/2020,Down,07/08/2020,623.05,621.85,"26,422",595.15,07/29/2020,601.3 or -3%,649.14 or 2%,Target (601.3) reached on 07/29/2020,29,Short,
IOB.txt,24.6,Broadening bottom (BB),06/23/2015,08/25/2015,Down,09/07/2015,33.6,32.85,"2,112,814",20.85,02/12/2016,26.3 or -22%,37.26 or 8%,Stop (37.26) triggered on 10/01/2015,64,Tall,
IOC.txt,91.9,Broadening bottom (BB),11/20/2013,01/09/2014,Up,01/17/2014,54.2,56,"2,237,237",102.8,09/12/2014,59.96 or 11%,49.42 or -6%,Target (59.96) reached on 01/31/2014,51,Short,
IOC.txt,91.9,Broadening bottom (BB),03/03/2017,03/31/2017,Up,04/07/2017,195.75,202.5,"9,653,741",231.48,08/31/2017,208.4 or 6%,182.53 or -4%,Target (208.4) reached on 04/13/2017,29,Short,
IOC.txt,91.9,Broadening bottom (BB),07/20/2021,08/17/2021,Up,08/31/2021,108.25,111,"11,695,741",141.5,11/09/2021,114.6 or 6%,101.5 or -4%,Target (114.6) reached on 09/09/2021,29,Short,
IOC.txt,91.9,Broadening bottom (BB),07/20/2022,08/11/2022,Down,09/16/2022,70.55,70.25,"15,502,708",65.2,09/29/2022,67.35 or -5%,74.21 or 3%,Target (67.35) reached on 09/23/2022,23,Short,
IPCALAB.txt,731.2,Broadening bottom (BB),08/26/2005,10/07/2005,Down,10/31/2005,84.2,80.2,"103,904",69.4,11/21/2005,70.4 or -16%,101.22 or 6%,Target (70.4) reached on 11/21/2005,43,Tall,
IPCALAB.txt,731.2,Broadening bottom (BB),09/08/2015,11/30/2015,Down,01/11/2016,681.1,666.55,"182,682",562.05,02/01/2016,554.2 or -19%,737.05 or 5%,Target (554.2) reached on 02/12/2016,84,Tall,
IRB.txt,26.95,Broadening bottom (BB),07/06/2017,07/26/2017,Up,08/01/2017,225.75,227.5,"2,206,909",230.55,08/01/2017,238.5 or 6%,205.1 or -5%,Stop (205.1) triggered on 08/10/2017,21,Short,
IRB.txt,26.95,Broadening bottom (BB),08/21/2017,12/07/2017,Up,04/10/2018,251.25,257.05,"1,533,724",286.2,04/30/2018,308.2 or 23%,225.86 or -6%,Stop (225.86) triggered on 05/21/2018,109,Tall,
IRIS.txt,79.25,Broadening bottom (BB),10/14/2022,11/04/2022,Down,11/15/2022,74.65,72.45,"18,212",66.7,11/21/2022,69.2 or -7%,84.45 or 8%,Target (69.2) reached on 11/21/2022,22,Short,
ITC.txt,452.85,Broadening bottom (BB),01/07/2016,02/11/2016,Down,02/16/2016,198.3,197.67,"10,025,311",178.67,02/29/2016,179.27 or -10%,214.67 or 5%,Target (179.27) reached on 02/29/2016,36,Short,
ITC.txt,452.85,Broadening bottom (BB),12/20/2021,03/28/2022,Up,04/05/2022,258,258,"23,513,856",,,309 or 20%,240.34 or -4%,Target (309) reached on 08/02/2022,99,Tall,
ITDC.txt,327.1,Broadening bottom (BB),10/27/2021,01/24/2022,Down,02/24/2022,338,328.05,"78,074",321.4,02/24/2022,231 or -32%,382.82 or 8%,Stop (382.82) triggered on 03/24/2022,90,Tall,
JAICORPLTD.txt,173.1,Broadening bottom (BB),07/21/2009,07/30/2009,Down,08/06/2009,225.5,213.4,"319,510",193.1,08/12/2009,199.7 or -11%,257.89 or 11%,Target (199.7) reached on 08/10/2009,10,Short,
JAICORPLTD.txt,173.1,Broadening bottom (BB),08/03/2016,09/08/2016,Down,09/29/2016,70.8,68.15,"1,135,619",52.3,11/22/2016,61.25 or -13%,80.6 or 8%,Target (61.25) reached on 11/09/2016,37,Short,
JINDALPOLY.txt,681.15,Broadening bottom (BB),03/04/2004,03/25/2004,Down,04/12/2004,169.13,167.5,"36,607",148,05/17/2004,157.01 or -7%,182.02 or 7%,Target (157.01) reached on 05/17/2004,22,Short,
JINDALPOLY.txt,681.15,Broadening bottom (BB),08/03/2005,09/21/2005,Down,09/22/2005,165,162.5,"73,644",127.55,12/27/2005,150.57 or -9%,187.14 or 4%,Target (150.57) reached on 10/14/2005,50,Short,
JINDALSAW.txt,238.35,Broadening bottom (BB),08/01/2012,09/27/2012,Down,10/19/2012,111.15,111.1,"182,486",109,10/26/2012,98.8 or -11%,120.85 or 7%,Stop (120.85) triggered on 11/01/2012,58,Short,
JINDRILL.txt,373.3,Broadening bottom (BB),09/30/2011,01/20/2012,Up,02/02/2012,331,331,"7,083",360,02/03/2012,377 or 14%,297.67 or -8%,Stop (297.67) triggered on 03/12/2012,113,Tall,
JINDRILL.txt,373.3,Broadening bottom (BB),02/20/2014,03/19/2014,Up,03/28/2014,177.4,183.1,"6,024",304,05/23/2014,189.1 or 7%,157.59 or -7%,Target (189.1) reached on 03/31/2014,28,Short,
JKIL.txt,308.9,Broadening bottom (BB),11/03/2009,03/09/2010,Up,09/07/2010,111.2,116,"153,021",145,09/24/2010,143.3 or 29%,95.76 or -8%,Target (143.3) reached on 09/24/2010,127,Tall,
JKTYRE.txt,190.6,Broadening bottom (BB),08/24/2015,01/21/2016,Down,02/11/2016,83.9,82.05,"1,399,315",73.8,02/29/2016,49.35 or -41%,98.34 or 9%,Stop (98.34) triggered on 08/05/2016,151,Tall,
JMFINANCIL.txt,73.85,Broadening bottom (BB),02/02/2021,03/19/2021,Up,07/14/2021,101.7,107.2,"2,793,517",117.7,07/16/2021,126.5 or 24%,85.05 or -9%,Stop (85.05) triggered on 11/02/2021,46,Tall,
JOCIL.txt,191.7,Broadening bottom (BB),01/17/2013,02/07/2013,Down,02/11/2013,120,104.8,"2,087",95.6,02/12/2013,112.25 or -6%,128.34 or 6%,Target (112.25) reached on 02/11/2013,22,Short,
JSWENERGY.txt,257.05,Broadening bottom (BB),06/06/2017,08/23/2017,Up,09/11/2017,72.6,74.5,"9,842,113",97.5,01/12/2018,84.7 or 17%,60.94 or -9%,Target (84.7) reached on 10/27/2017,79,Tall,
JUBLPHARMA.txt,417.4,Broadening bottom (BB),06/10/2019,06/21/2019,Up,06/27/2019,492.4,499.5,"401,386",525.8,07/01/2019,521.7 or 6%,444.06 or -7%,Target (521.7) reached on 06/28/2019,12,Short,
JUBLPHARMA.txt,417.4,Broadening bottom (BB),01/18/2023,02/03/2023,Down,02/27/2023,311.6,308.95,"160,020",268.9,03/29/2023,255.6 or -18%,344.68 or 8%,Stop (344.68) triggered on 05/10/2023,17,Tall,
KAJARIACER.txt,1287.7,Broadening bottom (BB),07/06/2017,08/10/2017,Up,08/24/2017,686.65,699,"236,870",767.7,09/21/2017,773.15 or 13%,600.8 or -7%,Stop (600.8) triggered on 02/06/2018,36,Tall,
KAJARIACER.txt,1287.7,Broadening bottom (BB),07/05/2021,08/06/2021,Up,08/18/2021,1053.9,1115,"235,340",1355,10/19/2021,1147.8 or 9%,970.3 or -7%,Target (1147.8) reached on 08/26/2021,33,Short,
KAKATCEM.txt,209.75,Broadening bottom (BB),07/15/2011,07/28/2011,Down,08/03/2011,68.5,68.3,"1,626",60.5,08/09/2011,64.5 or -6%,73.64 or 5%,Target (64.5) reached on 08/05/2011,14,Short,
KAKATCEM.txt,209.75,Broadening bottom (BB),11/30/2011,01/11/2012,Up,01/23/2012,68.95,68.95,"1,099",99.45,10/03/2012,79.9 or 16%,62.3 or -7%,Target (79.9) reached on 02/03/2012,43,Tall,
KAKATCEM.txt,209.75,Broadening bottom (BB),01/25/2013,02/06/2013,Down,03/18/2013,80,79.25,"2,163",59.3,08/08/2013,75 or -6%,82.67 or 3%,Target (75) reached on 03/22/2013,13,Short,
KANSAINER.txt,454.25,Broadening bottom (BB),08/12/2013,09/10/2013,Up,09/24/2013,111.89,112.99,"22,743",125.99,09/30/2013,120.37 or 8%,103.68 or -6%,Target (120.37) reached on 09/27/2013,30,Short,
KARURVYSYA.txt,123.1,Broadening bottom (BB),11/24/2010,02/16/2011,Down,02/17/2011,97.25,85,"481,528",66.48,08/19/2011,82.5 or -15%,119.71 or 7%,Target (82.5) reached on 02/17/2011,85,Tall,
KCP.txt,109.55,Broadening bottom (BB),09/29/2010,01/03/2011,Down,02/08/2011,25.8,25.8,"50,586",24.1,02/10/2011,15.35 or -41%,30.04 or 10%,Stop (30.04) triggered on 02/14/2011,97,Tall,
KEI.txt,2234.3,Broadening bottom (BB),08/12/2016,11/09/2016,Up,01/10/2017,136.4,144.45,"238,482",263.8,07/10/2017,166.7 or 22%,119.97 or -8%,Target (166.7) reached on 02/03/2017,90,Tall,
KESORAMIND.txt,65.7,Broadening bottom (BB),07/20/2010,08/24/2010,Up,09/07/2010,312.9,327,"65,246",336.7,09/07/2010,337.55 or 8%,282.28 or -7%,Stop (282.28) triggered on 11/22/2010,36,Short,
KIRIINDUS.txt,281.05,Broadening bottom (BB),11/09/2021,05/12/2022,Down,01/19/2023,422,415.5,"105,214",280.5,01/27/2023,285.85 or -32%,460.42 or 5%,Target (285.85) reached on 01/27/2023,185,Tall,
KIRLOSENG.txt,418.85,Broadening bottom (BB),10/01/2013,10/28/2013,Up,11/21/2013,152.5,164.7,"30,387",290.5,07/10/2014,165 or 8%,135.7 or -7%,Target (165) reached on 11/21/2013,28,Short,
KIRLOSIND.txt,3094.1,Broadening bottom (BB),05/25/2011,09/06/2011,Down,11/18/2011,260.5,253.1,520,221.3,12/22/2011,187.6 or -28%,293.76 or 7%,Stop (293.76) triggered on 03/30/2012,105,Tall,
KKCL.txt,521.85,Broadening bottom (BB),02/13/2017,03/20/2017,Down,03/29/2017,341.25,332.48,"4,738",323.8,03/29/2017,317.7 or -7%,381.95 or 5%,Stop (381.95) triggered on 04/25/2017,36,Short,
KOTAKBANK.txt,1844,Broadening bottom (BB),04/09/2012,09/17/2012,Up,09/21/2012,310.98,311,"1,683,131",403.67,05/30/2013,359.91 or 16%,281.13 or -5%,Stop (281.13) triggered on 10/05/2012,162,Tall,
KOTHARIPRO.txt,103,Broadening bottom (BB),05/20/2004,06/08/2004,Up,06/10/2004,60.33,61.67,"2,419",92.33,09/10/2004,65.64 or 9%,54.28 or -5%,Target (65.64) reached on 08/02/2004,20,Short,
KOTHARIPRO.txt,103,Broadening bottom (BB),09/27/2010,11/05/2010,Down,11/16/2010,165.67,165.33,"5,327",130.33,11/26/2010,148.04 or -11%,191.19 or 8%,Target (148.04) reached on 11/26/2010,40,Short,
KRBL.txt,350.4,Broadening bottom (BB),04/30/2015,10/27/2015,Up,11/11/2015,224.9,226.65,"402,429",249.7,11/16/2015,310.3 or 38%,194.2 or -11%,Stop (194.2) triggered on 02/11/2016,181,Tall,
KSB.txt,2164.35,Broadening bottom (BB),08/20/2007,11/16/2007,Down,01/18/2008,209.5,192.5,"5,949",150.32,01/23/2008,152 or -27%,231.15 or 7%,Target (152) reached on 01/23/2008,89,Tall,
KSB.txt,2164.35,Broadening bottom (BB),01/31/2019,07/24/2019,Down,07/30/2019,621,615.2,"6,390",539,09/03/2019,503 or -19%,700.63 or 7%,Stop (700.63) triggered on 09/23/2019,175,Tall,
KTKBANK.txt,163.55,Broadening bottom (BB),07/11/2014,11/18/2014,Up,11/21/2014,141.2,144.7,"2,139,363",157.15,12/03/2014,173.75 or 23%,125.78 or -6%,Stop (125.78) triggered on 03/16/2015,131,Tall,
KTKBANK.txt,163.55,Broadening bottom (BB),06/25/2021,09/01/2021,Up,09/09/2021,65.3,67.2,"2,149,001",81.85,11/11/2021,79 or 21%,55.85 or -9%,Target (79) reached on 11/11/2021,69,Tall,
L&TFH.txt,121.6,Broadening bottom (BB),08/05/2014,11/13/2014,Up,11/18/2014,75.75,76.5,"3,828,154",76.9,11/19/2014,87.65 or 16%,69.97 or -5%,Stop (69.97) triggered on 11/25/2014,101,Tall,
LALPATHLAB.txt,2223.25,Broadening bottom (BB),12/14/2017,05/15/2018,Up,06/22/2018,932.5,932.5,"88,685",1122,08/29/2018,1066.6 or 14%,811.83 or -7%,Target (1066.6) reached on 08/17/2018,153,Tall,
LAXMIMACH.txt,12803.05,Broadening bottom (BB),11/24/2016,01/23/2017,Down,02/15/2017,3730,3699.8,"3,114",3650,02/23/2017,3386 or -9%,3991.5 or 4%,Stop (3991.5) triggered on 03/22/2017,61,Short,
LGBBROSLTD.txt,927.35,Broadening bottom (BB),03/27/2019,04/23/2019,Down,04/30/2019,378.05,367,"9,084",323.7,05/14/2019,356.1 or -6%,409.64 or 5%,Target (356.1) reached on 05/03/2019,28,Short,
LT.txt,2382,Broadening bottom (BB),11/09/2015,11/26/2015,Down,12/08/2015,884,880.07,"3,046,402",677.37,02/12/2016,845.4 or -4%,933.01 or 4%,Target (845.4) reached on 12/14/2015,18,Short,
LUMAXIND.txt,2102.65,Broadening bottom (BB),09/27/2007,11/05/2007,Up,12/11/2007,470,476,"8,879",498,01/02/2008,499 or 6%,438.5 or -7%,Stop (438.5) triggered on 01/03/2008,40,Short,
LUMAXIND.txt,2102.65,Broadening bottom (BB),12/14/2011,03/15/2012,Down,03/29/2012,355.25,342.15,"7,879",320,04/16/2012,305.6 or -14%,400.6 or 8%,Stop (400.6) triggered on 07/06/2012,93,Short,
LUMAXIND.txt,2102.65,Broadening bottom (BB),11/05/2012,12/05/2012,Down,12/13/2012,372.4,370.35,"4,780",300,08/29/2013,359.95 or -3%,390 or 3%,Stop (390) triggered on 01/01/2013,31,Short,
LUMAXIND.txt,2102.65,Broadening bottom (BB),03/12/2013,04/03/2013,Up,04/05/2013,350,350,"2,369",369.1,05/28/2013,375 or 7%,303.18 or -7%,Stop (303.18) triggered on 08/29/2013,23,Short,
LUMAXIND.txt,2102.65,Broadening bottom (BB),01/08/2014,01/21/2014,Down,03/13/2014,322.05,317,526,284,04/01/2014,307.6 or -4%,342.84 or 5%,Target (307.6) reached on 03/18/2014,14,Short,
LUMAXTECH.txt,353.05,Broadening bottom (BB),08/23/2021,12/10/2021,Up,01/04/2022,165.4,165.9,"188,248",210,01/20/2022,203.3 or 23%,142.92 or -9%,Target (203.3) reached on 01/17/2022,110,Tall,
LUPIN.txt,829.9,Broadening bottom (BB),02/22/2017,04/03/2017,Down,04/07/2017,1430.05,1405,"883,599",845.45,11/07/2017,1362.1 or -5%,1497.94 or 3%,Target (1362.1) reached on 04/24/2017,41,Short,
LUPIN.txt,829.9,Broadening bottom (BB),03/06/2023,03/27/2023,Up,04/12/2023,673.75,673.75,"885,043",,,709.15 or 5%,625.68 or -5%,Target (709.15) reached on 04/25/2023,22,Short,
LYKALABS.txt,124.95,Broadening bottom (BB),07/16/2010,08/24/2010,Up,09/20/2010,32.8,33.25,"95,095",42,11/09/2010,38.1 or 16%,25.91 or -12%,Target (38.1) reached on 11/04/2010,40,Tall,
M&M.txt,1396.45,Broadening bottom (BB),01/24/2013,05/06/2013,Up,05/15/2013,487.4,490,"2,759,139",513,05/20/2013,570.32 or 17%,443.02 or -6%,Stop (443.02) triggered on 07/17/2013,103,Tall,
M&MFIN.txt,320.3,Broadening bottom (BB),07/24/2015,08/28/2015,Down,09/04/2015,147.84,146.94,"2,075,179",103.86,02/12/2016,130.08 or -12%,167.36 or 9%,Target (130.08) reached on 01/18/2016,36,Short,
MADHUCON.txt,5.85,Broadening bottom (BB),02/15/2010,03/23/2010,Up,04/01/2010,166,166,"174,463",174.15,04/01/2010,186.6 or 12%,143.47 or -9%,Stop (143.47) triggered on 05/20/2010,37,Tall,
MAHABANK.txt,27.9,Broadening bottom (BB),04/05/2005,06/09/2005,Up,08/22/2005,37.4,38.95,"630,227",40.65,08/22/2005,46.65 or 25%,32.68 or -9%,Stop (32.68) triggered on 10/21/2005,66,Tall,
MAHESHWARI.txt,75,Broadening bottom (BB),11/21/2019,12/09/2019,Down,01/06/2020,218,218,"42,400",213.35,01/07/2020,197 or -10%,253.92 or 10%,Stop (253.92) triggered on 01/20/2020,19,Short,
MAHINDCIE.txt,507.7,Broadening bottom (BB),04/09/2019,05/08/2019,Up,05/24/2019,231,234.5,"129,796",255.9,05/29/2019,242.9 or 5%,209.14 or -6%,Target (242.9) reached on 05/28/2019,30,Short,
MAHLIFE.txt,458.9,Broadening bottom (BB),11/23/2022,05/15/2023,Up,05/29/2023,418.75,440.55,"247,691",,,521.5 or 25%,367.26 or -7%,Open,174,Tall,
MANUGRAPH.txt,17,Broadening bottom (BB),02/20/2015,04/15/2015,Down,08/26/2015,30.05,30.05,"10,491",29.05,08/26/2015,21.35 or -29%,34.8 or 11%,Stop (34.8) triggered on 09/02/2015,55,Tall,
MARICO.txt,536.1,Broadening bottom (BB),02/22/2008,03/26/2008,Up,04/07/2008,34.45,34.97,"590,004",37.4,04/21/2008,39.88 or 16%,29.82 or -10%,Stop (29.82) triggered on 06/09/2008,34,Short,
MARICO.txt,536.1,Broadening bottom (BB),02/26/2019,04/01/2019,Up,04/12/2019,360,361,"1,667,636",404,09/25/2019,389.5 or 8%,341.91 or -4%,Stop (341.91) triggered on 05/06/2019,35,Short,
MARICO.txt,536.1,Broadening bottom (BB),08/12/2022,10/11/2022,Down,11/11/2022,502.1,501.65,"1,482,044",462.7,04/20/2023,449.85 or -10%,524.7 or 4%,Stop (524.7) triggered on 12/09/2022,61,Short,
MATRIMONY.txt,641.05,Broadening bottom (BB),08/27/2021,11/22/2021,Down,11/29/2021,912.35,907.55,"34,952",661,03/28/2022,739.7 or -19%,1044.56 or 9%,Target (739.7) reached on 02/15/2022,88,Tall,
MAXHEALTH.txt,584.05,Broadening bottom (BB),07/01/2022,09/12/2022,Up,09/15/2022,427,442.9,"1,749,895",,,500.4 or 17%,382.58 or -6%,Target (500.4) reached on 05/12/2023,74,Tall,
MBLINFRA.txt,20.2,Broadening bottom (BB),08/22/2013,12/05/2013,Up,01/02/2014,43.47,50.5,"92,730",70.75,01/08/2014,56.56 or 30%,33.5 or -15%,Target (56.56) reached on 01/03/2014,106,Tall,
MCX.txt,1573,Broadening bottom (BB),09/07/2022,10/07/2022,Up,10/24/2022,1338,1377.9,"357,042",1697.1,12/20/2022,1520 or 14%,1245.95 or -5%,Target (1520) reached on 10/27/2022,31,Tall,
MGL.txt,1034.5,Broadening bottom (BB),05/02/2022,07/04/2022,Up,07/07/2022,788.25,793,"398,538",,,910.7 or 16%,715.12 or -6%,Target (910.7) reached on 08/16/2022,64,Tall,
MHRIL.txt,293.1,Broadening bottom (BB),08/18/2010,09/03/2010,Down,10/08/2010,467,467,"38,660",335,12/10/2010,424 or -9%,507.98 or 5%,Target (424) reached on 10/27/2010,17,Short,
MHRIL.txt,293.1,Broadening bottom (BB),09/27/2021,11/22/2021,Down,11/26/2021,218.05,210.5,"579,501",185.6,01/04/2022,168.6 or -23%,255.72 or 9%,Stop (255.72) triggered on 04/07/2022,57,Tall,
MMTC.txt,33.7,Broadening bottom (BB),03/16/2010,06/15/2010,Down,08/27/2010,1360.5,1360.5,"70,667",990,12/10/2010,870.45 or -36%,1505.86 or 8%,Target (870.45) reached on 03/25/2011,92,Tall,
MOIL.txt,163.25,Broadening bottom (BB),11/29/2021,03/30/2022,Down,05/12/2022,163.2,160.55,"558,603",137.3,06/20/2022,130.9 or -20%,182.01 or 6%,Open,122,Tall,
MPHASIS.txt,1884.5,Broadening bottom (BB),08/10/2007,01/22/2008,Down,03/13/2008,200,187,"229,173",150.1,03/24/2008,83.6 or -58%,246.2 or 12%,Stop (246.2) triggered on 04/21/2008,166,Tall,
MPHASIS.txt,1884.5,Broadening bottom (BB),10/25/2012,01/11/2013,Down,01/24/2013,372.3,357.9,"120,632",337.2,02/13/2013,325.6 or -13%,405.06 or 7%,Stop (405.06) triggered on 03/11/2013,79,Short,
MPHASIS.txt,1884.5,Broadening bottom (BB),03/22/2019,07/17/2019,Down,10/10/2019,910,910,"197,027",630,03/23/2020,802.1 or -12%,996.48 or 5%,Target (802.1) reached on 03/09/2020,118,Short,
MPSLTD.txt,1174.2,Broadening bottom (BB),09/11/2015,12/14/2015,Down,01/13/2016,745,731,"7,739",605.05,01/20/2016,580 or -22%,814.04 or 6%,Target (580) reached on 05/24/2017,95,Tall,
MPSLTD.txt,1174.2,Broadening bottom (BB),02/14/2017,03/28/2017,Down,05/08/2017,668,668,"10,137",555.25,08/14/2017,640 or -4%,712.89 or 4%,Target (640) reached on 05/10/2017,43,Short,
MUKANDLTD.txt,126.8,Broadening bottom (BB),11/11/2021,03/03/2022,Up,03/29/2022,144.75,152,"103,766",165.3,04/01/2022,176.75 or 22%,112.93 or -12%,Stop (112.93) triggered on 05/12/2022,113,Tall,
NACLIND.txt,96.1,Broadening bottom (BB),07/07/2022,08/05/2022,Up,09/09/2022,79.9,82.25,"74,621",102,11/29/2022,87.85 or 10%,71.61 or -7%,Target (87.85) reached on 10/25/2022,30,Short,
NAGREEKEXP.txt,52.4,Broadening bottom (BB),02/05/2015,07/07/2015,Up,07/27/2015,28.7,30.5,"3,282",33,07/28/2015,42.7 or 49%,19.2 or -18%,Target (42.7) reached on 08/05/2015,153,Tall,
NAHARSPING.txt,280.45,Broadening bottom (BB),12/17/2014,04/15/2015,Up,06/24/2015,109,110.15,"37,420",163.35,08/07/2015,138.75 or 27%,82.35 or -11%,Target (138.75) reached on 08/03/2015,120,Tall,
NAHARSPING.txt,280.45,Broadening bottom (BB),05/09/2019,05/27/2019,Down,06/06/2019,79,77.05,"13,221",45.75,08/23/2019,68.1 or -14%,88.26 or 8%,Target (68.1) reached on 06/18/2019,19,Short,
NAUKRI.txt,4455.7,Broadening bottom (BB),03/28/2018,07/11/2018,Up,07/25/2018,1375,1461,"107,297",1697.9,09/04/2018,1623.85 or 18%,1193.83 or -11%,Target (1623.85) reached on 08/23/2018,106,Tall,
NAUKRI.txt,4455.7,Broadening bottom (BB),11/30/2022,12/26/2022,Down,01/05/2023,3815.2,3720,"382,995",3308.2,03/14/2023,3335.4 or -13%,4171.62 or 6%,Target (3335.4) reached on 03/14/2023,27,Short,
NAVNETEDUL.txt,126.65,Broadening bottom (BB),10/12/2011,11/04/2011,Down,11/15/2011,63.15,63.15,"182,894",50.6,12/19/2011,57.8 or -8%,70.91 or 6%,Target (57.8) reached on 11/23/2011,24,Short,
NAVNETEDUL.txt,126.65,Broadening bottom (BB),02/06/2014,03/10/2014,Up,04/02/2014,57.5,60.1,"69,180",120,02/20/2015,62.35 or 8%,53.53 or -6%,Target (62.35) reached on 04/04/2014,33,Short,
NAZARA.txt,678.25,Broadening bottom (BB),11/15/2021,01/31/2022,Down,02/07/2022,2106,2068,"64,855",1050.1,05/12/2022,1525 or -28%,2391.58 or 9%,Target (1525) reached on 05/04/2022,78,Tall,
NBIFIN.txt,1497.8,Broadening bottom (BB),02/06/2023,03/15/2023,Down,03/24/2023,1475,1474.35,123,,,1230.1 or -17%,1619.8 or 8%,Open,38,Tall,
NESCO.txt,639.75,Broadening bottom (BB),03/01/2013,04/01/2013,Up,04/02/2013,157.34,157.34,"36,065",174.73,06/06/2013,162.46 or 3%,147.86 or -3%,Target (162.46) reached on 04/03/2013,32,Short,
NESCO.txt,639.75,Broadening bottom (BB),05/09/2018,05/28/2018,Down,06/04/2018,545,545,"27,424",430.1,08/27/2018,512 or -6%,597.42 or 5%,Target (512) reached on 07/04/2018,20,Short,
NESCO.txt,639.75,Broadening bottom (BB),10/19/2018,03/28/2019,Up,04/18/2019,495.75,505.25,"17,820",816.8,02/07/2020,568.4 or 15%,447.79 or -6%,Target (568.4) reached on 06/11/2019,161,Tall,
NEWGEN.txt,642.65,Broadening bottom (BB),06/27/2018,10/29/2018,Up,11/14/2018,263,298,"65,935",349.9,11/20/2018,325 or 24%,226.81 or -11%,Target (325) reached on 11/15/2018,125,Tall,
NFL.txt,71.7,Broadening bottom (BB),01/11/2011,02/04/2011,Up,02/15/2011,114.25,114.4,"356,866",119.6,05/19/2011,136.3 or 19%,84.22 or -14%,Stop (84.22) triggered on 07/28/2011,25,Tall,
NFL.txt,71.7,Broadening bottom (BB),08/16/2016,12/08/2016,Up,01/05/2017,38.2,38.9,"409,094",89.45,05/15/2017,46.9 or 23%,33.08 or -8%,Target (46.9) reached on 01/16/2017,115,Tall,
NFL.txt,71.7,Broadening bottom (BB),11/06/2018,12/04/2018,Down,12/06/2018,33.9,33.2,"429,701",32.45,12/11/2018,31.7 or -6%,36.74 or 5%,Stop (36.74) triggered on 12/20/2018,29,Short,
NH.txt,1025.85,Broadening bottom (BB),09/11/2017,09/29/2017,Up,10/16/2017,304.9,304.95,"90,147",310.5,10/19/2017,315.8 or 4%,289.38 or -3%,Stop (289.38) triggered on 12/06/2017,19,Short,
