Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
ANANTRAJ.txt,163.7,High & tight flag (HTF),07/01/2022,09/07/2022,Up,10/04/2022,99,102.3,"2,440,922",120.35,11/15/2022,123.45 or 25%,81.04 or -13%,Target (123.45) reached on 01/20/2023,69,Tall,
MANALIPETC.txt,66.95,Flag,12/13/2021,12/31/2021,Up,01/03/2022,109.5,116.25,"459,280",128.5,01/12/2022,123.4 or 18%,99 or -8%,Target (123.4) reached on 01/11/2022,19,Tall,
KELLTONTEC.txt,64.1,High & tight flag (HTF),11/22/2021,01/11/2022,Up,01/17/2022,96.65,113.3,"1,596,474",135,01/21/2022,121.62 or 26%,79.34 or -12%,Target (121.62) reached on 01/19/2022,51,Tall,
ELECON.txt,564.75,High & tight flag (HTF),02/23/2021,04/28/2021,Up,05/24/2021,98,101.75,"756,928",183.6,08/17/2021,121.5 or 24%,75.96 or -15%,Target (121.5) reached on 06/02/2021,65,Tall,
BCG.txt,22.55,High & tight flag (HTF),08/24/2021,10/13/2021,Up,11/11/2021,90.1,96.05,"3,016,245",204.8,12/24/2021,121.22 or 35%,75.93 or -10%,Target (121.22) reached on 11/24/2021,51,Tall,
SHAHALLOYS.txt,42.75,High & tight flag (HTF),01/25/2022,03/11/2022,Up,03/16/2022,96.3,102.5,"77,353",135.2,03/25/2022,121.2 or 26%,80.9 or -9%,Target (121.2) reached on 03/23/2022,46,Tall,
JINDALPOLY.txt,708.85,High & tight flag (HTF),01/25/2021,03/15/2021,Up,07/09/2021,939.7,975.3,"240,550",1168.8,08/09/2021,1204.03 or 28%,785.74 or -9%,Target (1204.03) reached on 12/08/2021,50,Tall,
SUPERSPIN.txt,6.7,High & tight flag (HTF),04/29/2021,06/23/2021,Up,07/13/2021,9.95,10.55,"94,575",14.45,07/26/2021,12.85 or 29%,8.02 or -12%,Target (12.85) reached on 07/22/2021,56,Tall,
TGBHOTELS.txt,11.55,High & tight flag (HTF),04/15/2021,06/18/2021,Up,10/05/2021,9.9,10.5,"43,698",12.8,10/12/2021,12.78 or 29%,8.09 or -13%,Target (12.78) reached on 10/12/2021,65,Tall,
TNTELE.txt,6.55,High & tight flag (HTF),01/05/2021,02/19/2021,Up,07/12/2021,9.1,9.9,"20,255",21.05,08/05/2021,12.5 or 37%,7.56 or -10%,Target (12.5) reached on 07/22/2021,46,Tall,
WINPRO.txt,2.6,High & tight flag (HTF),05/17/2021,06/09/2021,Up,06/14/2021,10,10.9,"2,170,813",13,06/21/2021,12.5 or 25%,9.02 or -6%,Target (12.5) reached on 06/18/2021,24,Tall,
SHYAMCENT.txt,18.35,High & tight flag (HTF),04/20/2021,05/14/2021,Up,06/14/2021,9.95,10.5,"342,557",20.35,07/23/2021,12.42 or 25%,8.28 or -14%,Target (12.42) reached on 07/15/2021,25,Tall,
ACCURACY.txt,13.15,High & tight flag (HTF),04/07/2021,06/09/2021,Up,08/05/2021,96.3,103,"43,845",132.3,08/09/2021,119.22 or 24%,80.45 or -13%,Target (119.22) reached on 08/06/2021,64,Tall,
BARBEQUE.txt,657.15,High & tight flag (HTF),04/07/2021,05/27/2021,Up,08/04/2021,953.35,1042,"267,299",1945.95,11/09/2021,1189.1 or 25%,815.25 or -8%,Target (1189.1) reached on 08/06/2021,51,Tall,
ARROWGREEN.txt,344.85,Flag,03/09/2022,03/23/2022,Up,03/24/2022,103.35,108.05,"22,822",148.35,04/22/2022,118.85 or 18%,92.6 or -9%,Target (118.85) reached on 04/07/2022,15,Tall,
ADANIENT.txt,2429.15,High & tight flag (HTF),01/06/2021,03/03/2021,Up,03/22/2021,944.9,999,"7,177,650",1717.2,06/07/2021,1175.22 or 24%,761 or -9%,Target (1175.22) reached on 04/06/2021,57,Tall,
ASAL.txt,333.7,High & tight flag (HTF),08/24/2021,10/19/2021,Up,11/01/2021,94.55,99,"20,783",925.45,01/11/2022,117.85 or 25%,75.24 or -10%,Target (117.85) reached on 11/09/2021,57,Tall,
WIPL.txt,102,High & tight flag (HTF),08/24/2022,09/30/2022,Up,10/10/2022,95,102.5,"4,407",135,10/19/2022,117.5 or 24%,80.95 or -11%,Target (117.5) reached on 10/14/2022,38,Tall,
MGEL.txt,21,High & tight flag (HTF),09/08/2021,10/28/2021,Up,11/03/2021,94.6,98,"78,862",240,04/20/2022,117.3 or 24%,79.03 or -12%,Target (117.3) reached on 12/15/2021,51,Tall,
SAKSOFT.txt,264.15,High & tight flag (HTF),06/25/2021,08/26/2021,Up,09/14/2021,930,1004,"158,482",1161.95,09/24/2021,1155 or 24%,780.1 or -12%,Target (1155) reached on 09/24/2021,63,Tall,
IZMO.txt,245.35,High & tight flag (HTF),03/26/2021,05/11/2021,Up,07/20/2021,92.4,97.95,"152,738",149.2,08/02/2021,114.88 or 24%,76.36 or -10%,Target (114.88) reached on 07/23/2021,47,Tall,
SEAMECLTD.txt,664.15,High & tight flag (HTF),07/20/2021,09/06/2021,Up,09/08/2021,909,909,"91,572",1287,10/07/2021,1131.12 or 24%,783.13 or -10%,Target (1131.12) reached on 09/15/2021,49,Tall,
HPL.txt,98.35,High & tight flag (HTF),05/17/2021,07/13/2021,Up,10/24/2022,91.4,91.4,"372,775",115.6,12/01/2022,113.72 or 24%,77.09 or -9%,Target (113.72) reached on 12/01/2022,58,Tall,
UNITEDPOLY.txt,102.15,High & tight flag (HTF),08/25/2022,10/20/2022,Up,12/05/2022,87,94.8,"70,789",150,12/20/2022,113.1 or 30%,70.39 or -10%,Target (113.1) reached on 12/12/2022,57,Tall,
HUBTOWN.txt,43.25,High & tight flag (HTF),06/21/2022,07/14/2022,Up,08/10/2022,89.3,97.05,"227,594",126.95,09/02/2022,111.08 or 24%,65.9 or -14%,Target (111.08) reached on 08/26/2022,24,Tall,
ARMANFIN.txt,1860.3,Flag,03/08/2022,03/28/2022,Up,03/29/2022,974.45,992.15,"12,918",1275,04/18/2022,1105.35 or 20%,862.62 or -8%,Target (1105.35) reached on 04/08/2022,21,Tall,
NAHARINDUS.txt,107.9,High & tight flag (HTF),04/19/2021,06/23/2021,Up,06/28/2021,86.9,89.7,"79,174",148.8,07/30/2021,110.85 or 28%,72.12 or -10%,Target (110.85) reached on 07/19/2021,66,Tall,
WORTH.txt,100.3,High & tight flag (HTF),04/26/2021,06/23/2021,Up,07/12/2021,89,108,"80,265",119.45,07/13/2021,110.72 or 24%,74.3 or -12%,Target (110.72) reached on 07/13/2021,59,Tall,
KSHITIJPOL.txt,10.35,High & tight flag (HTF),07/28/2022,08/30/2022,Up,09/13/2022,84.5,91.75,"107,099",264.65,10/25/2022,110.58 or 31%,68.83 or -11%,Target (110.58) reached on 09/20/2022,34,Tall,
UGARSUGAR.txt,111.8,High & tight flag (HTF),02/22/2022,03/25/2022,Up,11/28/2022,86.75,90.65,"765,237",115.85,12/19/2022,110.08 or 27%,72.24 or -9%,Target (110.08) reached on 12/19/2022,32,Tall,
VINEETLAB.txt,50.55,High & tight flag (HTF),06/15/2021,07/01/2021,Up,07/05/2021,88,98.5,"246,130",124,07/12/2021,110 or 25%,,Target (110) reached on 07/08/2021,17,Tall,
SOMATEX.txt,29.6,High & tight flag (HTF),04/13/2021,06/17/2021,Up,11/04/2021,9.45,9.95,"41,274",13.75,11/17/2021,11.9 or 26%,8.1 or -10%,Target (11.9) reached on 11/12/2021,66,Tall,
LPDC.txt,5.8,High & tight flag (HTF),10/29/2021,12/20/2021,Up,12/27/2021,9.25,10.15,"115,490",17.9,01/13/2022,11.85 or 28%,8 or -6%,Target (11.85) reached on 01/03/2022,53,Tall,
RPOWER.txt,14.05,High & tight flag (HTF),04/13/2021,05/28/2021,Up,06/02/2021,9,9.45,"58,789,546",18.25,06/23/2021,11.42 or 27%,7.42 or -11%,Target (11.42) reached on 06/10/2021,46,Tall,
ANSALHSG.txt,5.25,High & tight flag (HTF),04/19/2021,06/08/2021,Up,07/08/2021,9.05,9.25,"236,012",11.55,07/15/2021,11.35 or 25%,7.63 or -10%,Target (11.35) reached on 07/15/2021,51,Tall,
IDEA.txt,7.35,High & tight flag (HTF),08/05/2021,09/08/2021,Up,09/16/2021,9.05,12,"474,419,594",12.35,09/17/2021,11.3 or 25%,7.02 or -18%,Target (11.3) reached on 09/16/2021,35,Tall,
BHANDARI.txt,5.1,High & tight flag (HTF),10/07/2021,12/20/2021,Up,12/27/2021,8.45,9.2,"650,054",14.7,01/12/2022,11.12 or 32%,8.18 or -3%,Target (11.12) reached on 01/05/2022,75,Tall,
EKC.txt,104.35,High & tight flag (HTF),01/28/2021,02/22/2021,Up,04/19/2021,88.3,101,"955,548",162.3,04/28/2021,109.9 or 24%,60.57 or -17%,Target (109.9) reached on 04/20/2021,26,Tall,
BESTAGRO.txt,1034,High & tight flag (HTF),07/07/2021,09/03/2021,Up,10/07/2021,848.8,979.4,"71,764",1407.8,11/02/2021,1082.7 or 28%,704.05 or -10%,Target (1082.7) reached on 10/18/2021,59,Tall,
WEIZMANIND.txt,104.8,High & tight flag (HTF),07/01/2022,09/01/2022,Up,09/15/2022,86.8,98.9,"56,067",105.05,09/16/2022,108.18 or 25%,66.01 or -16%,Target (108.18) reached on 10/31/2022,63,Tall,
TIIL.txt,1517.5,High & tight flag (HTF),06/18/2021,08/13/2021,Up,09/15/2021,853.7,894.1,"72,698",994,11/10/2021,1063.03 or 25%,723.62 or -11%,Target (1063.03) reached on 03/15/2022,57,Tall,
SHIVAMILLS.txt,76.25,High & tight flag (HTF),04/19/2021,06/08/2021,Up,06/30/2021,83.75,89.35,"41,772",114.3,07/30/2021,105.6 or 26%,68.97 or -13%,Target (105.6) reached on 07/29/2021,51,Tall,
BIGBLOC.txt,165,High & tight flag (HTF),11/29/2021,01/12/2022,Up,02/02/2022,82.8,86.3,"466,023",90.8,02/04/2022,105.58 or 28%,66.94 or -11%,Target (105.58) reached on 04/05/2022,45,Tall,
PREMIERPOL.txt,93.75,High & tight flag (HTF),05/03/2021,07/02/2021,Up,07/26/2021,82.2,97,"124,003",113.8,07/28/2021,105.4 or 28%,56.88 or -17%,Target (105.4) reached on 07/27/2021,61,Tall,
SUNFLAG.txt,151.05,Flag,03/31/2022,04/13/2022,Up,04/18/2022,86,105,"541,335",136.85,04/25/2022,104.7 or 30%,72.93 or -12%,Target (104.7) reached on 04/19/2022,14,Tall,
CLEDUCATE.txt,64.8,High & tight flag (HTF),06/02/2021,08/02/2021,Up,10/12/2021,83.65,96.15,"96,562",111.2,10/19/2021,104.4 or 25%,67.6 or -11%,Target (104.4) reached on 10/18/2021,62,Tall,
ADANITRANS.txt,829.25,High & tight flag (HTF),01/18/2021,02/17/2021,Up,03/03/2021,820,823.9,"1,239,754",1144.7,04/06/2021,1031.42 or 26%,650.93 or -14%,Target (1031.42) reached on 04/05/2021,31,Tall,
PRECAM.txt,163.55,High & tight flag (HTF),05/03/2021,06/24/2021,Up,07/07/2021,83.3,85.5,"604,096",103.3,07/20/2021,103.88 or 25%,68.34 or -15%,Target (103.88) reached on 07/22/2021,53,Tall,
GUJALKALI.txt,669.3,High & tight flag (HTF),08/23/2021,10/06/2021,Up,03/28/2022,825,901,"562,560",1044.7,05/02/2022,1026.18 or 24%,717.94 or -9%,Target (1026.18) reached on 04/26/2022,45,Tall,
RPSGVENT.txt,465.95,High & tight flag (HTF),05/20/2021,07/20/2021,Up,09/14/2021,808.95,851.7,"159,683",1144.9,09/20/2021,1018.4 or 26%,690.4 or -10%,Target (1018.4) reached on 09/16/2021,62,Tall,
HEXATRADEX.txt,144.35,High & tight flag (HTF),01/05/2021,03/09/2021,Up,04/06/2021,80,85.7,"113,315",129,05/26/2021,101.42 or 27%,64.66 or -13%,Target (101.42) reached on 04/19/2021,64,Tall,
PAISALO.txt,51.65,Flag,08/26/2021,09/23/2021,Up,09/24/2021,810,854,"87,514",1143,10/18/2021,1004.95 or 34%,704.88 or -9%,Target (1004.95) reached on 10/07/2021,29,Tall,
DBREALTY.txt,78.85,High & tight flag (HTF),11/30/2021,01/20/2022,Up,01/31/2022,79,85.95,"926,596",134.05,02/14/2022,100.4 or 27%,67.36 or -9%,Target (100.4) reached on 02/07/2022,52,Tall,
SIKKO.txt,63.35,High & tight flag (HTF),10/22/2021,11/15/2021,Up,08/22/2022,79.65,90.55,"38,809",118,08/29/2022,100.18 or 26%,49.7 or -16%,Target (100.18) reached on 08/25/2022,25,Tall,
CGPOWER.txt,375.05,High & tight flag (HTF),02/05/2021,04/09/2021,Up,05/06/2021,80.65,87,"4,904,420",91.95,05/10/2021,100 or 24%,71.52 or -8%,Target (100) reached on 09/22/2021,64,Tall,
SEPC.txt,7.65,High & tight flag (HTF),08/23/2021,10/12/2021,Up,12/28/2021,8.6,9.4,"1,857,831",12.45,01/07/2022,10.78 or 25%,6.03 or -17%,Target (10.78) reached on 12/31/2021,51,Tall,
TNTELE.txt,6.55,High & tight flag (HTF),04/23/2021,06/23/2021,Up,07/08/2021,8.45,8.95,"19,304",21.05,08/05/2021,10.68 or 26%,6.83 or -11%,Target (10.68) reached on 07/15/2021,62,Tall,
SURANAT&P.txt,9.45,High & tight flag (HTF),05/06/2021,07/07/2021,Up,09/27/2021,8.3,8.95,"226,922",11.15,10/14/2021,10.4 or 25%,6.12 or -13%,Target (10.4) reached on 10/13/2021,63,Tall,
A2ZINFRA.txt,8.3,High & tight flag (HTF),10/21/2021,12/17/2021,Up,12/28/2021,8.2,8.65,"928,869",14.1,01/13/2022,10.2 or 24%,6.84 or -9%,Target (10.2) reached on 01/04/2022,58,Tall,
VIVIDHA.txt,0.85,High & tight flag (HTF),11/02/2021,12/17/2021,Up,12/28/2021,1.55,1.65,"2,918,688",3.15,01/24/2022,1.98 or 28%,1.5 or -3%,Target (1.98) reached on 01/07/2022,46,Tall,
MERCATOR.txt,0.85,High & tight flag (HTF),04/27/2021,05/27/2021,Up,06/15/2021,1.55,1.65,"1,001,028",3.45,07/26/2021,1.95 or 26%,1.37 or -6%,Target (1.95) reached on 06/24/2021,31,Tall,
SITINET.txt,0.8,High & tight flag (HTF),04/22/2021,06/01/2021,Up,06/04/2021,1.4,1.5,"4,132,473",1.85,06/16/2021,1.75 or 25%,1.22 or -6%,Target (1.75) reached on 06/14/2021,41,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),05/07/2021,05/19/2021,Up,05/26/2021,1.3,1.35,"3,456,715",2.9,06/24/2021,1.62 or 25%,1.06 or -15%,Target (1.62) reached on 06/02/2021,13,Tall,
VIJIFIN.txt,1.9,High & tight flag (HTF),04/23/2021,05/06/2021,Up,06/11/2021,1.25,1.35,"198,787",1.8,06/25/2021,1.6 or 28%,1.08 or -10%,Target (1.6) reached on 06/21/2021,14,Tall,
SETUINFRA.txt,0.95,High & tight flag (HTF),05/12/2021,06/01/2021,Up,06/17/2021,1.25,1.35,"246,329",2,07/07/2021,1.55 or 24%,1.14 or -9%,Target (1.55) reached on 06/24/2021,21,Tall,
ANTGRAPHIC.txt,0.7,High & tight flag (HTF),11/08/2021,12/01/2021,Up,12/22/2021,1.2,1.3,"309,058",3.35,02/01/2022,1.52 or 27%,1.03 or -10%,Target (1.52) reached on 12/30/2021,24,Tall,
ANTGRAPHIC.txt,0.7,High & tight flag (HTF),08/23/2021,09/22/2021,Up,12/21/2021,1.15,1.25,"313,707",3.35,02/01/2022,1.45 or 26%,1.02 or -11%,Target (1.45) reached on 12/28/2021,31,Tall,
CCCL.txt,1.5,High & tight flag (HTF),10/11/2021,10/25/2021,Up,11/10/2021,0.8,0.9,"126,710",0.9,11/11/2021,1.02 or 28%,0.59 or -21%,Target (1.02) reached on 12/21/2021,15,Tall,
CCCL.txt,1.5,High & tight flag (HTF),02/12/2021,02/22/2021,Up,03/10/2021,0.5,0.6,"181,320",0.65,03/15/2021,0.62 or 24%,0.38 or -24%,Target (0.62) reached on 03/15/2021,11,Tall,
VISESHINFO.txt,0.4,High & tight flag (HTF),07/26/2021,08/23/2021,Up,12/22/2021,0.3,0.4,"34,446,081",1.75,02/01/2022,0.38 or 27%,0.14 or -44%,Target (0.38) reached on 12/23/2021,29,Tall,
BLUECHIP.txt,0.4,High & tight flag (HTF),06/28/2021,07/05/2021,Up,07/16/2021,0.3,0.35,"8,280",0.35,07/16/2021,0.38 or 27%,,Target (0.38) reached on 07/20/2021,8,Tall,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
