Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
FELDVR.txt,4.25,High & tight flag (HTF),03/24/2014,04/25/2014,Up,06/05/2014,12.88,13.32,"125,813",17.01,06/11/2014,16.01 or 24%,9.98 or -16%,Target (16.01) reached on 06/11/2014,33,Tall,
FELDVR.txt,4.25,High & tight flag (HTF),03/23/2015,05/08/2015,Up,07/15/2015,18.38,18.42,"184,309",23,07/31/2015,23.26 or 27%,16.15 or -7%,Target (23.26) reached on 09/23/2015,47,Tall,
FELDVR.txt,4.25,High & tight flag (HTF),12/12/2016,02/09/2017,Up,06/08/2017,30.95,32.5,"62,114",34.35,06/09/2017,38.67 or 25%,23.54 or -14%,Target (38.67) reached on 08/23/2017,60,Tall,
FELDVR.txt,4.25,High & tight flag (HTF),07/17/2017,09/08/2017,None yet,,58.05,0,"17,769",,,73.25 or 26%,3.74 or -7%,Open,54,Tall,
FELDVR.txt,4.25,High & tight flag (HTF),05/21/2020,06/30/2020,Up,08/27/2020,20,21.45,"153,754",23.6,09/01/2020,25.58 or 28%,15.73 or -13%,Stop (15.73) triggered on 09/10/2020,41,Tall,
FELDVR.txt,4.25,High & tight flag (HTF),07/20/2020,08/11/2020,Up,08/28/2020,20.65,22.5,"155,633",23.6,09/01/2020,25.8 or 25%,17.59 or -11%,Stop (17.59) triggered on 09/08/2020,23,Tall,
FELDVR.txt,4.25,High & tight flag (HTF),02/25/2022,03/10/2022,None yet,,26.8,0,"17,769",,,35.22 or 31%,3.74 or -7%,Open,14,Tall,
FIEMIND.txt,1804.7,High & tight flag (HTF),04/02/2009,06/05/2009,Up,08/31/2009,78,83,"11,805",107.7,09/10/2009,96.78 or 24%,56.36 or -15%,Target (96.78) reached on 09/09/2009,65,Tall,
FIEMIND.txt,1804.7,High & tight flag (HTF),07/09/2009,09/07/2009,Up,09/09/2009,91.7,105,"16,785",107.7,09/10/2009,113.95 or 24%,66.08 or -16%,Target (113.95) reached on 10/09/2009,61,Tall,
FIEMIND.txt,1804.7,High & tight flag (HTF),05/20/2020,07/07/2020,Up,08/10/2020,485,492.45,"90,140",683.2,08/21/2020,603.2 or 24%,391.12 or -10%,Target (603.2) reached on 08/18/2020,49,Tall,
FIEMIND.txt,1804.7,High & tight flag (HTF),05/12/2022,07/05/2022,Up,07/18/2022,1573.7,1620,"136,199",1843.05,09/15/2022,1957.25 or 24%,1269.36 or -13%,Target (1957.25) reached on 11/14/2022,55,Tall,
FILATEX.txt,40.1,High & tight flag (HTF),01/06/2012,02/24/2012,Up,09/16/2015,8.9,9.1,"241,255",11.75,10/21/2015,11.08 or 24%,6.65 or -13%,Target (11.08) reached on 10/08/2015,50,Tall,
FILATEX.txt,40.1,High & tight flag (HTF),03/13/2014,05/28/2014,Up,06/06/2014,4.27,4.68,"16,272",7.8,09/15/2014,5.3 or 24%,3.9 or -8%,Target (5.3) reached on 08/22/2014,77,Tall,
FILATEX.txt,40.1,High & tight flag (HTF),07/10/2014,09/15/2014,Up,08/03/2015,7.8,8.54,"69,380",8.87,08/04/2015,9.65 or 24%,6.14 or -15%,Target (9.65) reached on 09/18/2015,68,Tall,
FILATEX.txt,40.1,High & tight flag (HTF),02/19/2016,04/29/2016,Up,05/16/2016,12.7,13.8,"730,087",17.54,07/28/2016,15.78 or 24%,10.88 or -12%,Target (15.78) reached on 07/08/2016,71,Tall,
FILATEX.txt,40.1,High & tight flag (HTF),02/15/2017,03/14/2017,Up,03/28/2017,24.8,24.88,"1,462,206",31.98,07/13/2017,31 or 25%,19.41 or -13%,Target (31) reached on 07/13/2017,28,Tall,
FILATEX.txt,40.1,High & tight flag (HTF),03/25/2020,04/21/2020,Up,04/23/2020,33.4,34.65,"234,584",36.95,04/28/2020,42.58 or 27%,24.98 or -14%,Stop (24.98) triggered on 05/26/2020,28,Tall,
FILATEX.txt,40.1,High & tight flag (HTF),11/20/2020,12/29/2020,Up,12/31/2020,47.2,48.1,"717,605",72,01/07/2021,58.55 or 24%,38.76 or -13%,Target (58.55) reached on 01/05/2021,40,Tall,
FILATEX.txt,40.1,High & tight flag (HTF),12/21/2021,01/17/2022,None yet,,142.8,0,"439,464",,,178.02 or 25%,37.03 or -6%,Open,28,Tall,
FINCABLES.txt,832.45,High & tight flag (HTF),02/18/1998,04/22/1998,Up,01/07/1999,45.8,46.2,"111,125",58.98,01/28/1999,57.2 or 25%,39.32 or -7%,Target (57.2) reached on 01/27/1999,64,Tall,
FINCABLES.txt,832.45,High & tight flag (HTF),02/09/1999,03/24/1999,Up,07/12/1999,85.32,86.6,"368,148",91.38,07/22/1999,105.74 or 24%,72.57 or -8%,Stop (72.57) triggered on 08/04/1999,44,Tall,
FINCABLES.txt,832.45,High & tight flag (HTF),10/16/2007,12/17/2007,Up,12/31/2007,120,122.45,"435,172",132.95,01/04/2008,150.7 or 26%,102.67 or -11%,Stop (102.67) triggered on 01/10/2008,63,Tall,
FINCABLES.txt,832.45,High & tight flag (HTF),03/13/2009,05/21/2009,Up,05/28/2009,39.1,40,"90,628",44.4,06/03/2009,50.02 or 28%,31.81 or -12%,Stop (31.81) triggered on 06/18/2009,70,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),12/10/1996,01/16/1997,Up,05/06/1999,3.87,3.88,"841,984",5.67,05/20/1999,4.8 or 24%,3.01 or -19%,Target (4.8) reached on 05/18/1999,38,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),02/23/1998,04/16/1998,Up,04/07/1999,3.03,3.18,"576,467",3.48,04/07/1999,3.82 or 26%,1.92 or -25%,Target (3.82) reached on 04/21/1999,53,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),10/12/1998,11/05/1998,Up,11/30/1998,1.7,1.76,"116,025",1.8,11/30/1998,2.15 or 26%,1.16 or -17%,Target (2.15) reached on 02/10/1999,25,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),01/13/1999,02/15/1999,Up,03/22/1999,2.6,3.1,"384,540",3.2,03/24/1999,3.22 or 24%,1.71 or -23%,Target (3.22) reached on 04/07/1999,34,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),02/24/1999,03/24/1999,Up,04/07/1999,3.2,3.2,"576,467",3.48,04/07/1999,3.98 or 24%,1.92 or -25%,Target (3.98) reached on 04/21/1999,29,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),03/30/1999,05/20/1999,Up,08/13/1999,5.67,6,"866,265",7.58,08/19/1999,7.38 or 30%,4.83 or -11%,Target (7.38) reached on 08/18/1999,52,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),07/16/1999,09/08/1999,Up,09/28/1999,8.2,9.3,"1,587,900",9.98,09/30/1999,10.22 or 25%,6.51 or -15%,Stop (6.51) triggered on 11/01/1999,55,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),10/11/2000,11/22/2000,Up,10/22/2001,5.29,5.31,"185,773",7.2,03/05/2002,6.76 or 28%,4.75 or -8%,Target (6.76) reached on 12/10/2001,43,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),08/01/2003,09/03/2003,Up,11/18/2003,12.75,13,"1,064,947",13.6,11/19/2003,15.92 or 25%,10.07 or -15%,Target (15.92) reached on 12/30/2003,34,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),03/23/2006,05/05/2006,Up,05/24/2013,25.88,26.2,"1,082,101",28.52,06/07/2013,32.19 or 24%,22.32 or -10%,Stop (22.32) triggered on 06/26/2013,44,Tall,
FINPIPE.txt,174.75,High & tight flag (HTF),10/17/2007,12/27/2007,Up,01/03/2008,24.28,24.87,"2,215,715",25.28,01/03/2008,30.18 or 24%,19.62 or -14%,Stop (19.62) triggered on 01/11/2008,72,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),10/19/2011,11/04/2011,Up,11/09/2011,271.2,280,"3,512,553",297,11/14/2011,335.8 or 24%,,Target (335.8) reached on 04/20/2012,17,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),04/02/2012,05/22/2012,None yet,,384.45,0,"17,053",,,481.6 or 25%,24.9 or -12%,Open,51,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),10/29/2018,12/03/2018,Up,01/14/2019,55.7,60.15,"3,399",66.3,01/17/2019,69.55 or 25%,49.51 or -9%,Stop (49.51) triggered on 01/31/2019,36,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),11/20/2019,12/26/2019,Up,06/29/2020,9.95,10.5,"18,911",10.5,06/30/2020,13.4 or 35%,9.44 or -1%,Stop (9.44) triggered on 07/01/2020,37,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),04/01/2020,04/24/2020,Up,06/15/2020,6.3,6.65,"5,418",10.5,06/30/2020,7.85 or 25%,5.87 or -3%,Target (7.85) reached on 06/22/2020,24,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),05/26/2020,06/30/2020,Up,09/01/2020,10.5,11.4,"33,658",14.4,09/09/2020,14.08 or 34%,8.9 or -6%,Target (14.08) reached on 09/09/2020,36,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),08/04/2020,09/09/2020,Up,12/01/2020,14.4,15.15,"13,296",18.75,01/05/2021,18.55 or 29%,12.58 or -9%,Target (18.55) reached on 01/05/2021,37,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),10/30/2020,12/07/2020,Up,01/01/2021,17.2,18.35,"12,691",18.75,01/05/2021,21.75 or 26%,13.74 or -14%,Target (21.75) reached on 02/16/2021,39,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),01/28/2021,02/23/2021,Up,05/14/2021,27.65,27.85,"18,032",28.9,05/14/2021,34.52 or 25%,23.08 or -13%,Stop (23.08) triggered on 06/02/2021,27,Tall,
FLEXITUFF.txt,29.75,High & tight flag (HTF),11/22/2021,01/21/2022,None yet,,44.25,0,"17,053",,,58.55 or 32%,24.9 or -12%,Open,61,Tall,
FLFL.txt,5.15,High & tight flag (HTF),05/17/2022,06/16/2022,None yet,,26.15,0,"186,538",,,32.72 or 25%,4 or -15%,Open,31,Tall,
FLFL.txt,5.15,High & tight flag (HTF),12/02/2022,01/05/2023,None yet,,11.3,0,"186,538",,,14.62 or 29%,4 or -15%,Open,35,Tall,
FLUOROCHEM.txt,3158.9,High & tight flag (HTF),04/07/2021,06/09/2021,Up,07/09/2021,1199,1200,"276,748",2205,10/13/2021,1493 or 25%,1049.88 or -11%,Target (1493) reached on 07/16/2021,64,Tall,
FMGOETZE.txt,382.55,High & tight flag (HTF),03/20/2009,05/27/2009,Up,06/02/2009,57.5,61,"7,197",67,06/05/2009,72.5 or 26%,50.7 or -8%,Stop (50.7) triggered on 06/19/2009,69,Tall,
FMGOETZE.txt,382.55,High & tight flag (HTF),07/13/2009,08/10/2009,Up,08/27/2009,93.25,97,"11,880",136.95,10/26/2009,120.25 or 29%,81.14 or -8%,Target (120.25) reached on 10/22/2009,29,Tall,
FMNL.txt,4.8,High & tight flag (HTF),11/06/2013,01/02/2014,Up,01/07/2014,14.6,15.65,"3,768",18.95,01/14/2014,18.85 or 29%,13.8 or -3%,Target (18.85) reached on 01/14/2014,58,Tall,
FMNL.txt,4.8,High & tight flag (HTF),04/01/2014,05/13/2014,Up,05/15/2014,16.25,16.25,"2,545",17.2,05/16/2014,20.1 or 24%,13.94 or -9%,Stop (13.94) triggered on 05/27/2014,43,Tall,
FMNL.txt,4.8,High & tight flag (HTF),03/27/2015,05/20/2015,Up,08/10/2015,18.8,19.9,"15,296",20,08/11/2015,23.35 or 24%,10.28 or -22%,Target (23.35) reached on 10/14/2015,55,Tall,
FMNL.txt,4.8,High & tight flag (HTF),10/05/2015,10/15/2015,Up,11/17/2015,26.2,26.2,"29,845",41.2,12/02/2015,33 or 26%,16.79 or -20%,Target (33) reached on 11/27/2015,11,Tall,
FMNL.txt,4.8,High & tight flag (HTF),11/09/2015,12/02/2015,Up,12/19/2016,41.2,41.2,"35,175",46.7,12/19/2016,53.05 or 29%,28.27 or -16%,Target (53.05) reached on 01/19/2017,24,Tall,
FMNL.txt,4.8,High & tight flag (HTF),06/07/2016,06/30/2016,Up,08/05/2016,32.85,37.1,"62,820",39.9,08/08/2016,40.65 or 24%,23.3 or -14%,Target (40.65) reached on 12/16/2016,24,Tall,
FMNL.txt,4.8,High & tight flag (HTF),08/11/2017,09/08/2017,None yet,,199.75,0,"66,252",,,267.88 or 34%,4.42 or -8%,Open,29,Tall,
FMNL.txt,4.8,High & tight flag (HTF),03/12/2018,03/16/2018,Up,04/16/2018,148.8,150.5,"226,046",159,04/17/2018,184.38 or 24%,109.16 or -15%,Stop (109.16) triggered on 06/04/2018,5,Tall,
FMNL.txt,4.8,High & tight flag (HTF),03/31/2020,05/04/2020,Up,06/08/2020,18.45,21.2,"21,061",32.55,06/29/2020,23.42 or 27%,13.81 or -14%,Target (23.42) reached on 06/22/2020,35,Tall,
FMNL.txt,4.8,High & tight flag (HTF),05/22/2020,06/29/2020,None yet,,32.55,0,"66,252",,,41.65 or 28%,4.42 or -8%,Open,39,Tall,
FOCUS.txt,583.95,High & tight flag (HTF),08/17/2022,10/19/2022,Up,10/24/2022,207.5,212.9,"62,544",333.9,12/01/2022,262.77 or 27%,169.63 or -11%,Target (262.77) reached on 11/10/2022,64,Tall,
FOCUS.txt,583.95,High & tight flag (HTF),12/23/2022,02/22/2023,Up,04/03/2023,515,555,"48,766",785,05/02/2023,641.98 or 25%,456.42 or -9%,Target (641.98) reached on 04/19/2023,62,Tall,
FORTIS.txt,293.45,High & tight flag (HTF),04/08/2009,06/05/2009,Up,12/24/2009,126,129.9,"530,858",187.5,03/12/2010,156.45 or 24%,104.08 or -12%,Target (156.45) reached on 02/11/2010,59,Tall,
FOSECOIND.txt,2777.05,High & tight flag (HTF),04/17/2001,06/19/2001,Up,08/09/2001,107.8,109.5,"3,015",177.4,10/30/2001,138.75 or 29%,92.04 or -8%,Target (138.75) reached on 09/05/2001,64,Tall,
FOSECOIND.txt,2777.05,High & tight flag (HTF),07/30/2001,09/12/2001,Up,10/22/2001,169,169,"9,039",177.4,10/30/2001,210.92 or 25%,157.14 or -4%,Stop (157.14) triggered on 11/27/2001,45,Tall,
FRETAIL.txt,2.3,High & tight flag (HTF),12/27/2016,02/08/2017,Up,02/20/2017,228,230.3,"396,413",361,05/11/2017,282.08 or 24%,190.45 or -12%,Target (282.08) reached on 04/05/2017,44,Tall,
FRETAIL.txt,2.3,High & tight flag (HTF),05/20/2020,06/29/2020,Up,08/31/2020,149.5,165,"8,534,714",167.9,09/01/2020,190.48 or 27%,115.02 or -13%,Stop (115.02) triggered on 09/04/2020,41,Tall,
FSC.txt,12.7,High & tight flag (HTF),05/07/2020,07/07/2020,None yet,,222,0,"26,460",,,278.38 or 25%,11.94 or -13%,Open,62,Tall,
FSC.txt,12.7,High & tight flag (HTF),05/13/2022,06/16/2022,None yet,,46.45,0,"26,460",,,57.62 or 24%,11.94 or -13%,Open,35,Tall,
FSL.txt,130.8,High & tight flag (HTF),04/28/2009,06/03/2009,Up,06/10/2009,29.4,32.9,"8,928,371",32.9,06/11/2009,36.55 or 24%,18.48 or -22%,Stop (18.48) triggered on 07/13/2009,37,Tall,
FSL.txt,130.8,High & tight flag (HTF),07/13/2009,08/19/2009,Up,08/25/2009,35.2,35.9,"17,884,922",37.8,09/22/2009,43.68 or 24%,28.92 or -13%,Stop (28.92) triggered on 10/28/2009,38,Tall,
FSL.txt,130.8,High & tight flag (HTF),12/29/2011,02/24/2012,Up,09/18/2013,15.4,15.85,"2,778,323",28.15,01/15/2014,20.32 or 32%,12.77 or -11%,Target (20.32) reached on 10/23/2013,58,Tall,
FSL.txt,130.8,High & tight flag (HTF),03/24/2020,04/17/2020,Up,06/19/2020,39.9,40.5,"1,900,881",115.4,12/29/2020,49.8 or 25%,33.37 or -11%,Target (49.8) reached on 08/03/2020,25,Tall,
FSL.txt,130.8,High & tight flag (HTF),06/30/2020,08/26/2020,Up,09/14/2020,67.85,69.7,"4,785,757",115.4,12/29/2020,84.18 or 24%,56.94 or -11%,Target (84.18) reached on 12/24/2020,58,Tall,
GABRIEL.txt,187.8,High & tight flag (HTF),06/18/1999,08/19/1999,Up,04/20/2005,66.5,91.05,"6,116",131.4,06/15/2005,84.5 or 27%,14.94 or -11%,Target (84.5) reached on 04/20/2005,63,Tall,
GABRIEL.txt,187.8,High & tight flag (HTF),11/08/2007,01/02/2008,Up,01/07/2010,18.65,20.65,"460,890",21.88,01/11/2010,23.22 or 25%,15.64 or -11%,Stop (15.64) triggered on 01/27/2010,56,Tall,
GABRIEL.txt,187.8,High & tight flag (HTF),03/18/2009,05/26/2009,Up,05/29/2009,7.65,8.88,"241,392",8.88,06/01/2009,9.89 or 29%,6.29 or -13%,Stop (6.29) triggered on 06/16/2009,70,Tall,
GABRIEL.txt,187.8,High & tight flag (HTF),07/14/2009,09/01/2009,Up,10/21/2009,13.32,13.95,"293,010",14.45,10/22/2009,17.2 or 29%,11.34 or -10%,Target (17.2) reached on 12/31/2009,50,Tall,
GABRIEL.txt,187.8,High & tight flag (HTF),07/14/2014,09/12/2014,Up,11/05/2014,87,92.7,"1,003,183",106.75,01/30/2015,109.25 or 26%,74.92 or -9%,Stop (74.92) triggered on 06/05/2015,61,Tall,
GABRIEL.txt,187.8,High & tight flag (HTF),03/25/2020,04/20/2020,Up,04/27/2020,79.7,84.4,"102,332",86.95,04/28/2020,99.8 or 25%,66.92 or -12%,Target (99.8) reached on 06/08/2020,27,Tall,
GAEL.txt,248.1,High & tight flag (HTF),03/05/2001,05/21/2001,Up,06/13/2001,4.88,5,776,6.2,06/20/2001,6.18 or 27%,4.46 or -9%,Target (6.18) reached on 06/20/2001,78,Tall,
GAEL.txt,248.1,High & tight flag (HTF),07/15/2005,09/15/2005,Up,04/03/2017,59.72,60.95,"353,440",76.5,05/05/2017,77.43 or 30%,53.73 or -8%,Stop (53.73) triggered on 08/07/2017,63,Tall,
GAEL.txt,248.1,High & tight flag (HTF),04/04/2006,04/12/2006,Up,01/17/2007,16.25,17.05,"307,091",18.85,01/22/2007,20.11 or 24%,14.17 or -10%,Stop (14.17) triggered on 02/12/2007,9,Tall,
GAEL.txt,248.1,High & tight flag (HTF),09/24/2007,11/22/2007,Up,11/29/2007,31.5,37,"167,597",39,12/06/2007,39.88 or 27%,24.99 or -10%,Target (39.88) reached on 12/27/2007,60,Tall,
GAEL.txt,248.1,High & tight flag (HTF),03/13/2009,05/21/2009,Up,05/25/2009,13.15,13.85,"23,050",18.13,06/05/2009,16.54 or 26%,10.03 or -16%,Target (16.54) reached on 06/04/2009,70,Tall,
GAEL.txt,248.1,High & tight flag (HTF),11/13/2017,01/11/2018,Up,04/16/2018,140,142.48,"345,930",154.85,04/25/2018,173.5 or 24%,113.93 or -9%,Stop (113.93) triggered on 05/25/2018,60,Tall,
GAEL.txt,248.1,High & tight flag (HTF),02/22/2022,04/19/2022,None yet,,394.15,0,"533,993",,,505.9 or 28%,228.27 or -6%,Open,57,Tall,
GAIL.txt,107.2,High & tight flag (HTF),04/02/1997,06/06/1997,Up,12/08/2003,52.58,54.84,"7,025,409",87.75,01/05/2004,65.09 or 24%,46.47 or -9%,Target (65.09) reached on 12/29/2003,66,Tall,
GAIL.txt,107.2,High & tight flag (HTF),11/21/2003,01/05/2004,Up,03/30/2006,87.75,90,"5,141,613",91.6,03/31/2006,109.83 or 25%,80.9 or -6%,Stop (80.9) triggered on 04/28/2006,46,Tall,
GAL.txt,2.75,High & tight flag (HTF),08/26/2011,10/04/2011,Up,10/14/2011,1.95,2.13,"783,858",2.74,10/20/2011,2.52 or 29%,1.53 or -17%,Target (2.52) reached on 10/19/2011,40,Tall,
GAL.txt,2.75,High & tight flag (HTF),01/02/2013,03/07/2013,Up,03/19/2014,3.65,3.75,"278,237",5.54,05/06/2014,4.84 or 33%,2.96 or -15%,Target (4.84) reached on 03/28/2014,65,Tall,
GAL.txt,2.75,High & tight flag (HTF),01/27/2014,03/24/2014,Up,03/27/2014,4.29,4.7,"309,012",5.54,05/06/2014,5.34 or 24%,2.92 or -20%,Target (5.34) reached on 05/05/2014,57,Tall,
GAL.txt,2.75,High & tight flag (HTF),07/15/2014,09/16/2014,Up,05/29/2015,5.78,6.1,"246,921",6.5,06/04/2015,7.16 or 24%,4.89 or -11%,Stop (4.89) triggered on 08/11/2015,64,Tall,
GAL.txt,2.75,High & tight flag (HTF),03/30/2015,04/17/2015,Up,05/04/2015,4.6,4.72,"134,091",6.5,06/04/2015,5.81 or 26%,3.1 or -23%,Target (5.81) reached on 05/29/2015,19,Tall,
GAL.txt,2.75,High & tight flag (HTF),06/01/2016,07/08/2016,Up,08/12/2016,6.8,8.19,"916,924",8.55,08/16/2016,8.44 or 24%,5.46 or -13%,Target (8.44) reached on 08/16/2016,38,Tall,
GAL.txt,2.75,High & tight flag (HTF),08/02/2016,09/29/2016,Up,10/13/2016,12.4,13.7,"1,941,743",14.3,10/13/2016,15.69 or 27%,9.56 or -19%,Stop (9.56) triggered on 11/15/2016,59,Tall,
GAL.txt,2.75,High & tight flag (HTF),07/16/2018,09/10/2018,None yet,,10.8,0,"1,514,152",,,13.38 or 24%,2.18 or -19%,Open,57,Tall,
GAL.txt,2.75,High & tight flag (HTF),10/29/2021,12/20/2021,Up,12/27/2021,4.6,5,"1,154,128",8.25,01/12/2022,5.85 or 27%,3.8 or -10%,Target (5.85) reached on 01/03/2022,53,Tall,
GAL.txt,2.75,High & tight flag (HTF),12/22/2021,01/12/2022,None yet,,8.25,0,"1,514,152",,,10.48 or 27%,2.18 or -19%,Open,22,Tall,
GALLANTT.txt,58.65,High & tight flag (HTF),04/04/2006,04/10/2006,Up,10/29/2007,21.35,25.8,"218,498",52.25,01/08/2008,27.02 or 27%,16.04 or -16%,Target (27.02) reached on 11/16/2007,7,Tall,
GALLANTT.txt,58.65,High & tight flag (HTF),10/17/2007,11/21/2007,Up,12/05/2007,29.5,31,"248,410",52.25,01/08/2008,36.5 or 24%,24.2 or -13%,Target (36.5) reached on 12/13/2007,36,Tall,
GALLANTT.txt,58.65,High & tight flag (HTF),11/22/2007,01/08/2008,Up,01/03/2018,52.25,57.4,"174,917",62.7,01/05/2018,65.6 or 26%,38.82 or -8%,Stop (38.82) triggered on 02/02/2018,48,Tall,
GALLANTT.txt,58.65,High & tight flag (HTF),02/18/2009,04/28/2009,Up,05/21/2009,17,17,"17,364",22.6,06/05/2009,21.35 or 26%,11.76 or -21%,Target (21.35) reached on 06/02/2009,70,Tall,
GALLANTT.txt,58.65,High & tight flag (HTF),11/04/2009,01/05/2010,Up,09/01/2010,39.4,40.9,"66,998",45,09/09/2010,52.22 or 33%,29.31 or -10%,Stop (29.31) triggered on 10/15/2010,63,Tall,
GALLANTT.txt,58.65,High & tight flag (HTF),08/09/2011,10/05/2011,Up,10/20/2011,25.2,27,"29,578",37.1,11/04/2011,31.52 or 25%,18.64 or -18%,Target (31.52) reached on 11/01/2011,58,Tall,
GALLANTT.txt,58.65,High & tight flag (HTF),10/08/2014,11/21/2014,Up,12/07/2015,30.1,35.9,"13,813",38.3,12/08/2015,37.6 or 25%,25.08 or -9%,Target (37.6) reached on 12/08/2015,45,Tall,
GANDHITUBE.txt,602.7,High & tight flag (HTF),03/23/2009,05/26/2009,Up,10/15/2009,73.5,77,"1,861",85,10/20/2009,94.25 or 28%,55.81 or -15%,Target (94.25) reached on 01/12/2010,65,Tall,
GANECOS.txt,1054.6,High & tight flag (HTF),11/11/2020,01/11/2021,Up,02/09/2021,494,516.95,"70,331",688.5,03/03/2021,612.65 or 24%,434.27 or -9%,Target (612.65) reached on 02/24/2021,62,Tall,
GANESHHOUC.txt,361.1,High & tight flag (HTF),05/24/2007,07/13/2007,Up,10/29/2007,390,406,"38,836",566,01/04/2008,484.98 or 24%,280.68 or -21%,Target (484.98) reached on 12/31/2007,51,Tall,
GANESHHOUC.txt,361.1,High & tight flag (HTF),03/12/2009,03/23/2009,Up,03/25/2009,35.07,37.67,"50,623",37.67,03/26/2009,43.4 or 24%,23.38 or -20%,Target (43.4) reached on 04/23/2009,12,Tall,
GANESHHOUC.txt,361.1,High & tight flag (HTF),04/08/2009,05/26/2009,Up,06/01/2009,57.33,60.67,"110,334",66.7,06/08/2009,73 or 27%,48.44 or -9%,Stop (48.44) triggered on 07/08/2009,49,Tall,
GANESHHOUC.txt,361.1,High & tight flag (HTF),07/09/2009,09/02/2009,Up,01/15/2010,99.3,99.67,"80,924",108.3,01/19/2010,127.92 or 29%,82.02 or -11%,Stop (82.02) triggered on 02/05/2010,56,Tall,
GANESHHOUC.txt,361.1,High & tight flag (HTF),02/28/2014,04/16/2014,Up,05/14/2014,87.23,91.73,"64,499",123.33,05/20/2014,110.84 or 27%,61.35 or -19%,Target (110.84) reached on 05/19/2014,48,Tall,
GANESHHOUC.txt,361.1,High & tight flag (HTF),05/06/2014,06/04/2014,Up,07/01/2014,126.67,127.67,"113,208",145.53,07/07/2014,157 or 24%,106.27 or -12%,Stop (106.27) triggered on 07/30/2014,30,Tall,
GANESHHOUC.txt,361.1,High & tight flag (HTF),05/28/2021,07/16/2021,Up,08/27/2021,130.95,137,"79,294",242.95,11/25/2021,167.62 or 28%,98.3 or -15%,Target (167.62) reached on 09/13/2021,50,Tall,
GANESHHOUC.txt,361.1,High & tight flag (HTF),08/11/2021,10/18/2021,Up,11/24/2021,230,240,"149,219",242.95,11/25/2021,292 or 27%,188.89 or -10%,Stop (188.89) triggered on 12/02/2021,69,Tall,
GANGAFORGE.txt,5.85,High & tight flag (HTF),04/03/2023,06/08/2023,None yet,,7.3,0,"677,269",,,9.4 or 29%,5.54 or -10%,Open,67,Tall,
GANGESSECU.txt,111.05,High & tight flag (HTF),08/21/2017,10/27/2017,Up,12/06/2017,121.65,127,"17,914",129,12/07/2017,154.7 or 27%,104.31 or -9%,Stop (104.31) triggered on 12/18/2017,68,Tall,
GANGESSECU.txt,111.05,High & tight flag (HTF),05/26/2020,06/23/2020,Up,08/25/2020,38.95,39.5,"5,590",46.8,09/15/2020,48.3 or 24%,33.09 or -12%,Target (48.3) reached on 09/29/2020,29,Tall,
GANGESSECU.txt,111.05,High & tight flag (HTF),11/10/2020,12/24/2020,Up,02/08/2021,69.5,71,"14,152",77.5,02/08/2021,86.25 or 24%,45.77 or -17%,Target (86.25) reached on 06/25/2021,45,Tall,
GARFIBRES.txt,3118.3,High & tight flag (HTF),05/26/1999,07/12/1999,Up,04/03/2007,32.6,83,"40,972",170,06/29/2007,40.9 or 25%,12.73 or -21%,Target (40.9) reached on 04/03/2007,48,Tall,
GARFIBRES.txt,3118.3,High & tight flag (HTF),05/23/2002,07/08/2002,Up,04/03/2007,28,83,"40,972",170,06/29/2007,34.72 or 24%,12.73 or -21%,Target (34.72) reached on 04/03/2007,47,Tall,
GARFIBRES.txt,3118.3,High & tight flag (HTF),04/05/2007,05/30/2007,Up,06/27/2007,153.05,155,"48,479",170,06/29/2007,191.55 or 25%,135.28 or -10%,Stop (135.28) triggered on 08/17/2007,56,Tall,
GARFIBRES.txt,3118.3,High & tight flag (HTF),03/25/2009,04/16/2009,Up,05/21/2009,54,61.5,"2,914",79,06/08/2009,67 or 24%,40.26 or -17%,Target (67) reached on 05/25/2009,23,Tall,
GARFIBRES.txt,3118.3,High & tight flag (HTF),04/21/2009,06/08/2009,Up,06/21/2010,79,79,"39,422",93.25,07/07/2010,100 or 27%,67.76 or -10%,Stop (67.76) triggered on 11/26/2010,49,Tall,
